name	smiles	tanimoto_combo_legacy	tanimoto_combination	tanimoto_shape	tanimoto_color	overlap_volume	overlap_color	self_overlap_volume_query	self_overlap_volume_fit	self_overlap_color_query	self_overlap_color_fit
CHEMBL353075	Cc1ccc(N(C)c2nc(C)cc(C)n2)c(Br)c1	1.3788421	0.68942106	0.68939096	0.6894512	806.15753	31.51442	1161.2327	814.3012	42.4613	34.762547
CHEMBL188575	O=C(OCCc1scnc1C(=O)Nc1nccs1)c1ccccc1	1.3787476	0.6893738	0.7850977	0.59364986	994.9753	33.512886	1161.2327	1101.0693	42.4613	47.50387
CHEMBL3814308	c1ccc(CSc2nc(N3CCOCC3)c3sccc3n2)cc1	1.3786242	0.6893121	0.7069699	0.6716542	915.02155	35.545414	1161.2327	1048.0752	42.4613	46.006306
CHEMBL2271672	CNc1nc(Cl)nc(N[C@H](C)c2ccccc2)n1	1.3785479	0.68927395	0.75699806	0.6215499	851.973	31.154953	1161.2327	816.203	42.4613	38.818275
CHEMBL2271668	CCNc1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1	1.3785224	0.6892612	0.7776663	0.6008562	882.08276	31.231518	1161.2327	855.1191	42.4613	40.748577
CHEMBL1938861	CC(=O)Nc1cc(=O)[nH]c(SCc2ccc(C(C)(C)C)cc2)n1	1.3784451	0.6892226	0.8773066	0.5011386	1022.9881	34.299053	1161.2327	1027.8109	42.4613	60.280006
CHEMBL5185324	Cc1cc(Nc2nc(NCc3ccccc3F)nc3[nH]ncc23)n[nH]1	1.3767228	0.6883614	0.83835536	0.53836745	1081.0131	35.44726	1161.2327	1209.2253	42.4613	58.82809
CHEMBL594718	Clc1cccc(COc2nc(N3CCNCC3)nc3ccsc23)c1	1.3765746	0.6882873	0.80292314	0.5736515	1012.42554	32.445152	1161.2327	1112.1174	42.4613	46.542847
CHEMBL4081013	NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1	1.3765475	0.6882737	0.8102555	0.5662919	985.4114	36.07262	1161.2327	1040.3522	42.4613	57.31101
CHEMBL2271660	CC[C@H](C)Nc1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1	1.3761425	0.68807125	0.78601855	0.590124	924.224	32.87182	1161.2327	938.82104	42.4613	46.11376
CHEMBL1079117	Cc1ccc(C(=O)c2nc(NCc3cccnc3)nc3ccsc23)o1	1.3760316	0.6880158	0.8418158	0.5342158	1073.9429	29.657934	1161.2327	1188.4558	42.4613	42.713406
CHEMBL3815148	Nc1nc(NCc2ccc(Cl)cc2)nc2ccccc12	1.375813	0.6879065	0.71170247	0.6641106	870.72253	38.14285	1161.2327	932.92615	42.4613	53.116028
CHEMBL3814001	Nc1nc(NCc2ccc(Br)cc2)nc2ccccc12	1.37543	0.687715	0.71111655	0.66431344	868.7155	38.149845	1161.2327	929.1046	42.4613	53.116024
CHEMBL5204522	Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3cc(F)ccc23)n[nH]1	1.3751856	0.6875928	0.8263119	0.5488737	1132.6566	35.251823	1161.2327	1342.1614	42.4613	57.016266
CHEMBL4846832	N#Cc1cccc(CN2C[C@H](C(N)=O)Oc3ccccc32)c1	1.3747033	0.68735164	0.79750156	0.5772017	971.09344	32.011852	1161.2327	1027.5305	42.4613	45.010975
CHEMBL4755624	Clc1ccc(SSc2nccs2)cc1Cl	1.3746486	0.6873243	0.6714704	0.7031782	713.4875	29.924866	1161.2327	614.8296	42.4613	30.020153
CHEMBL3922171	Cc1cccc(CNc2nc(C#N)nc(NC3CCCCC3)n2)c1	1.3743753	0.6871877	0.80979216	0.56458324	1010.48126	35.4494	1161.2327	1097.0764	42.4613	55.77672
CHEMBL261167	c1ccc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1	1.3743713	0.68718565	0.8061075	0.56826377	1089.8357	36.77424	1161.2327	1280.5762	42.4613	59.026264
CHEMBL2393265	Cc1ccc(CNc2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)cc1	1.3735087	0.68675435	0.82471156	0.54879713	1084.8433	38.9536	1161.2327	1239.032	42.4613	67.47227
CHEMBL1521361	O=S(=O)(N[C@H]1CCCC[C@@H]1N1CCOCC1)c1ccc(Cl)cc1	1.3734888	0.6867444	0.84729546	0.5261933	991.29865	31.22475	1161.2327	1000.0222	42.4613	48.10428
CHEMBL202908	N#Cc1cc(Cl)nc(OCc2cccc(Cl)c2)c1	1.372967	0.6864835	0.7330412	0.63992584	834.1775	31.936953	1161.2327	810.9129	42.4613	39.382927
CHEMBL3814611	Nc1nc(NCc2ccc(C(F)(F)F)cc2)nc2ccccc12	1.3729224	0.6864612	0.70554435	0.6673781	931.7438	38.255585	1161.2327	1091.1138	42.4613	53.11649
CHEMBL3947084	OCc1ccc(CNc2ncccn2)cc1	1.3721325	0.68606627	0.70380306	0.6683294	780.9895	32.2779	1161.2327	729.42737	42.4613	38.112995
CHEMBL601822	Fc1ccc(CSc2ccc3nnc(-c4cccnc4)n3n2)cc1	1.3717902	0.6858951	0.8710837	0.50070643	1071.9811	32.414482	1161.2327	1141.3777	42.4613	54.690674
CHEMBL3682053	C[C@H](Nc1nc(Cl)cc(N2CCOC2=O)n1)c1ccc(-c2cnn(C)c2)cc1	1.3714948	0.6857474	0.77922356	0.59227127	1090.249	33.733955	1161.2327	1328.1643	42.4613	48.22959
CHEMBL549469	CC(=O)Nc1ccc(Sc2nccc(Nc3cc(C)[nH]n3)n2)cc1	1.3714268	0.6857134	0.77120394	0.6002229	988.473	34.112507	1161.2327	1108.9675	42.4613	48.48427
CHEMBL1578482	Oc1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)n1	1.3699718	0.6849859	0.8353577	0.5346141	987.5994	32.862564	1161.2327	1008.614	42.4613	51.870956
CHEMBL4847107	Cc1ccccc1CN1C[C@H](C(N)=O)Oc2ccccc21	1.3686507	0.68432534	0.8021294	0.5665213	953.1933	32.946056	1161.2327	980.2892	42.4613	48.63977
CHEMBL2089266	COc1ccc(CNc2cccc3[nH]c(C)nc23)cc1	1.3685379	0.68426895	0.8498759	0.5186619	965.9972	30.299974	1161.2327	941.3976	42.4613	46.25818
CHEMBL2113693	CNc1nc(NCc2cccc(I)c2)c2ncn(C)c2n1	1.3677795	0.68388975	0.7686028	0.59917665	929.79224	31.094604	1161.2327	978.277	42.4613	40.528854
CHEMBL1079118	O=C(c1cccs1)c1nc(NCc2cccnc2)nc2ccsc12	1.3676513	0.6838257	0.85839546	0.5092559	1053.0752	30.604067	1161.2327	1118.6375	42.4613	48.23842
CHEMBL2180924	CN(Cc1ccccc1)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12	1.3675616	0.6837808	0.7574593	0.61010236	1074.1266	34.494297	1161.2327	1330.959	42.4613	48.571537
CHEMBL5171233	Cc1cc(Nc2nc(NCc3ccccc3Cl)nc3[nH]ncc23)n[nH]1	1.366987	0.6834935	0.8326894	0.5342976	1072.102	36.511547	1161.2327	1198.3867	42.4613	62.385857
CHEMBL444577	Cc1cc(C)nc(N(C)c2ccccc2Br)n1	1.3669326	0.6834663	0.67040145	0.6965311	775.96576	30.185541	1161.2327	772.1975	42.4613	31.0612
CHEMBL186504	CNc1nc(NC)nc(NCc2ccc(S(N)(=O)=O)cc2)n1	1.3669217	0.68346083	0.78083444	0.5860873	940.7672	32.201385	1161.2327	984.3575	42.4613	44.68307
CHEMBL167217	Cc1cc(C)nc(N(C)c2ccccc2I)n1	1.366858	0.683429	0.6691448	0.69771314	773.9415	30.215714	1161.2327	769.32184	42.4613	31.0612
CHEMBL14998	Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(N2CCN(C)CC2)n1	1.366855	0.6834275	0.79614997	0.57070506	968.9748	29.332659	1161.2327	1024.8179	42.4613	38.268593
CHEMBL4130268	Cc1ccc(SSc2ncccn2)cc1	1.36586	0.68293	0.672987	0.692873	729.09283	32.04379	1161.2327	651.2286	42.4613	35.830196
CHEMBL417146	COc1c(Cl)nc(NCc2ccccc2)nc1N1CCN(C)CC1	1.3652987	0.6826494	0.7712858	0.59401304	984.7734	30.02984	1161.2327	1100.3352	42.4613	38.122715
CHEMBL3892143	O=S(=O)(Nc1cc(OC(F)(F)F)cc2cccnc12)c1ccccc1	1.3652732	0.6826366	0.79570115	0.56957203	1033.6986	34.737274	1161.2327	1171.5701	42.4613	53.264355
CHEMBL5209160	Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3[nH]ncc23)n[nH]1	1.3649614	0.6824807	0.8755279	0.4894335	1128.7759	32.23872	1161.2327	1256.7949	42.4613	55.646877
CHEMBL3310789	N#Cc1c(O)nc(SCc2ccccc2)nc1C1CC1	1.3647683	0.68238413	0.66668636	0.6980819	827.9006	38.000248	1161.2327	908.4822	42.4613	49.97418
CHEMBL1555809	COCc1cc([S@+]([O-])c2ccc(Cl)cc2)nc(C)n1	1.3647585	0.68237925	0.7442626	0.62049586	851.7487	30.153967	1161.2327	834.9357	42.4613	36.28923
CHEMBL4457397	Cc1c(Cl)cccc1COc1ccccc1C(=O)Nc1cccnc1	1.3647122	0.6823561	0.75913185	0.60558045	1002.09436	39.282993	1161.2327	1160.9148	42.4613	61.69003
CHEMBL4169530	COc1ccc(C(=O)NO)cc1OCc1ccc(Br)cc1	1.3645766	0.6822883	0.81735617	0.5472204	949.47437	33.547173	1161.2327	949.8826	42.4613	52.390556
CHEMBL4074491	COc1ccc(C(=O)NO)cc1OCc1ccc(Cl)cc1	1.3642862	0.6821431	0.8171798	0.5471063	951.08057	33.542652	1161.2327	953.7051	42.4613	52.390553
CHEMBL562497	CC(=O)Nc1ccc(Sc2nc(C)cc(Nc3cc(C)[nH]n3)n2)cc1	1.3639143	0.6819571	0.75665516	0.6072591	996.797	35.170536	1161.2327	1152.9373	42.4613	50.626087
CHEMBL1345865	Cc1cc(N2CCC(C)CC2)nc(NCc2ccccc2)n1	1.3630748	0.6815374	0.7519996	0.61107516	931.1766	34.41382	1161.2327	1008.2113	42.4613	48.269356
CHEMBL2287085	Cn1s/c(=N/c2ccc(Cl)cc2)nc1SCc1ccccc1	1.3628426	0.6814213	0.77935594	0.5834866	938.63354	34.20803	1161.2327	981.77185	42.4613	50.373665
CHEMBL593316	Cc1csc2c(OCc3cccc(Cl)c3)nc(N3CCNCC3)nc12	1.3626533	0.6813266	0.8162758	0.5463775	1041.5168	32.676163	1161.2327	1156.2217	42.4613	50.01997
CHEMBL5192195	CCc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3ccccc23)n[nH]1	1.3626416	0.6813208	0.8340614	0.5285802	1134.7908	36.646603	1161.2327	1334.1184	42.4613	63.515564
CHEMBL3970658	c1cncc(-c2nc(N[C@@H]3CCc4ccccc43)c3ccccc3n2)c1	1.3625312	0.6812656	0.80754876	0.5549825	1082.4663	40.715878	1161.2327	1261.6682	42.4613	71.61884
CHEMBL3956940	COc1ccc(CNc2ncc(Br)c(Nc3cc(C4CC4)n[nH]3)n2)cc1OC	1.361851	0.6809255	0.84388506	0.517966	1125.8643	32.35353	1161.2327	1298.7756	42.4613	52.354885
CHEMBL5397669	CCOC(=O)c1nc(NCc2cccc(Br)c2)c2c(C)noc2n1	1.3605766	0.6802883	0.8249316	0.535645	1031.8835	31.243301	1161.2327	1121.5225	42.4613	47.110367
CHEMBL4450070	O=C(Nc1cccnc1)c1ccccc1OCc1cc(Cl)ccc1Cl	1.3596096	0.6798048	0.7386922	0.62091744	983.1995	38.507305	1161.2327	1152.967	42.4613	58.062798
CHEMBL296168	C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1	1.3594165	0.67970824	0.7884319	0.57098466	988.95404	32.15059	1161.2327	1082.0518	42.4613	45.996563
CHEMBL1448157	C[C@H](Nc1nc(-c2cccnc2)nc2ccccc12)c1ccc(F)cc1	1.3594031	0.67970157	0.84294754	0.5164556	1098.1395	35.898895	1161.2327	1239.6445	42.4613	62.94773
CHEMBL117800	CONC(=O)Nc1csc(Cc2c(Cl)cccc2Cl)n1	1.3593752	0.6796876	0.6963473	0.66302794	840.08057	33.632412	1161.2327	885.2582	42.4613	41.896595
CHEMBL490497	C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OC	1.3584855	0.67924273	0.8379295	0.52055603	1085.591	31.040413	1161.2327	1219.9219	42.4613	48.208458
CHEMBL2269430	CCc1nc(C)nc(NCc2ccccc2)n1	1.3583016	0.6791508	0.70731723	0.6509844	801.9608	33.231388	1161.2327	774.53455	42.4613	41.81799
CHEMBL1079044	O=C(c1cncs1)c1nc(NCc2cccnc2)nc2ccsc12	1.358039	0.6790195	0.8603587	0.4976803	1055.9762	27.124876	1161.2327	1122.1108	42.4613	39.166183
CHEMBL4216612	Cc1nc2c(c(C)nn2[C@@H](C)c2ccc(C(F)(F)F)cc2)c(=O)[nH]1	1.3579462	0.6789731	0.7828593	0.57508683	1013.64197	32.573456	1161.2327	1147.2039	42.4613	46.753094
CHEMBL4217749	Cn1ncc2c(NCc3ccc(Cl)cc3)nc(Cl)nc21	1.3573425	0.67867124	0.79088056	0.5664619	924.0889	29.290218	1161.2327	931.28656	42.4613	38.53622
CHEMBL5186552	Cc1ccc2c(Nc3cc(C)[nH]n3)nc(NCc3ccc(F)cc3F)nc2c1	1.3573027	0.67865133	0.83129585	0.5260069	1134.1514	36.67125	1161.2327	1337.2361	42.4613	63.926247
CHEMBL4754477	FC(F)(F)c1ccc(SSc2nccs2)cc1	1.3571844	0.6785922	0.6544937	0.7026907	750.64386	29.912682	1161.2327	736.3189	42.4613	30.020153
CHEMBL1459535	Cc1ccccc1CSc1nsc(N)n1	1.3569794	0.6784897	0.6618621	0.69511735	721.493	33.633953	1161.2327	650.3559	42.4613	39.558655
CHEMBL5407561	Cc1ccc(CNc2nc(N[C@@H](C)CN)nc3c2cnn3C)cc1Cl	1.3565454	0.6782727	0.83479017	0.52175534	1052.3041	31.710503	1161.2327	1151.6326	42.4613	50.025772
CHEMBL5179099	Cc1cc(Nc2nc(NCc3cc(F)c(F)c(F)c3)nc3ccccc23)n[nH]1	1.356178	0.678089	0.86311984	0.4930582	1160.6602	33.823517	1161.2327	1344.154	42.4613	59.961655
CHEMBL610772	Cc1cc(N(C)C2CCCCC2)nc(N[C@H](C)c2ccccc2)n1	1.3558908	0.6779454	0.76527786	0.59061295	977.07526	35.818844	1161.2327	1092.6013	42.4613	54.004448
CHEMBL4279375	CCNc1nc(OCc2ccccc2)c2nn[nH]c2n1	1.3550681	0.67753404	0.83200437	0.5230637	959.233	32.564663	1161.2327	950.9184	42.4613	52.3609
CHEMBL4127849	Clc1ccc(SSc2nccs2)cc1	1.35497	0.677485	0.6525435	0.7024265	686.6399	29.90607	1161.2327	577.6588	42.4613	30.020145
CHEMBL4129122	Brc1ccc(SSc2nccs2)cc1	1.354969	0.6774845	0.6523588	0.70261025	684.9879	29.91067	1161.2327	573.77246	42.4613	30.020153
CHEMBL3806282	N#Cc1ccc(S(=O)(=O)N2CCC[C@@H](Cn3ccnc3)C2)c(Cl)c1	1.3546803	0.67734015	0.80230546	0.5523749	993.8854	30.279142	1161.2327	1071.4395	42.4613	42.634136
CHEMBL4095909	COc1ccc(C(=O)NO)cc1OCc1ccc(Cl)cc1Cl	1.3544662	0.6772331	0.80661756	0.5478486	960.99164	33.57243	1161.2327	991.14355	42.4613	52.391624
CHEMBL4215158	O=C1CS[C@@H](c2ccc(Br)cc2)N1c1n[nH]c(=S)s1	1.3539817	0.67699087	0.7665719	0.5874098	868.3298	29.621746	1161.2327	839.8414	42.4613	37.588184
CHEMBL4874876	COc1ccc(CN2C[C@H](C(N)=O)Oc3ccccc32)cc1	1.3536024	0.6768012	0.8362321	0.5173702	995.7177	28.647036	1161.2327	1025.2043	42.4613	41.55621
CHEMBL1429171	CN(C)c1nc(SCc2ccccc2Cl)nc2c1CCCC2	1.3531492	0.6765746	0.70383775	0.64931136	886.21094	36.179295	1161.2327	984.0908	42.4613	49.43748
CHEMBL456153	OC[C@H](Nc1ncc(Cl)c(Nc2cc[nH]n2)n1)c1ccc(F)cc1	1.3529193	0.67645967	0.7900765	0.56284285	1007.4896	32.759136	1161.2327	1121.4368	42.4613	48.500828
CHEMBL458287	Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)ncc2Cl)n[nH]1	1.3528214	0.6764107	0.7825371	0.5702843	1001.2899	33.12274	1161.2327	1119.6003	42.4613	48.74254
CHEMBL4861191	Cc1cc(CNc2ccc(C(F)(F)F)cc2Cl)nc(C(=O)O)c1	1.3527982	0.6763991	0.78220075	0.5705975	973.5949	31.984253	1161.2327	1057.0491	42.4613	45.576916
CHEMBL4855963	N#Cc1ccccc1CN1C[C@H](C(N)=O)Oc2ccccc21	1.3525889	0.67629445	0.77452403	0.57806486	956.4952	32.04203	1161.2327	1030.2081	42.4613	45.01055
CHEMBL5191421	CC(C)CNC1=C(Cl)C(=O)O[C@@H]1OCc1ccccc1	1.3523357	0.67616785	0.7680727	0.584263	892.93854	31.522346	1161.2327	894.2761	42.4613	43.01337
CHEMBL3814191	Nc1nc(NCc2cccc(Cl)c2)nc2ccccc12	1.351504	0.675752	0.69122964	0.6602743	856.0803	38.01014	1161.2327	933.33655	42.4613	53.116028
CHEMBL4866958	Nc1nc(Cl)c2c(n1)N(Cc1ccc(Cl)c(Cl)c1)C(=O)C2	1.3512912	0.6756456	0.7779508	0.57334036	931.52374	29.833313	1161.2327	967.6981	42.4613	39.40622
CHEMBL13893	c1ccc(CN2C[C@H](C3=NCCN3)Oc3ccccc32)cc1	1.3512795	0.67563975	0.7995639	0.5517156	978.82745	30.344103	1161.2327	1041.7964	42.4613	42.882336
CHEMBL3823052	Clc1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1	1.3512422	0.6756211	0.8146151	0.5366271	989.4116	33.472507	1161.2327	1042.7548	42.4613	53.386932
CHEMBL1505623	COc1cnc(-c2ccccn2)nc1Sc1cccc(Cl)c1	1.3504026	0.6752013	0.7511316	0.59927094	930.89795	32.918087	1161.2327	1008.9926	42.4613	45.38701
CHEMBL53796	CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1	1.3500718	0.6750359	0.786399	0.5636728	944.2807	28.430225	1161.2327	983.8134	42.4613	36.406395
CHEMBL4483021	Clc1ccccc1CNc1nc(Nc2cn[nH]c2)nc2[nH]ccc12	1.3500632	0.6750316	0.84598553	0.5040777	1059.3204	32.937828	1161.2327	1150.261	42.4613	55.819294
CHEMBL4564525	O=C(Nc1cccnc1)c1ccccc1OCc1cccc(Cl)c1	1.3497995	0.67489976	0.7316481	0.6181514	961.8385	38.40145	1161.2327	1115.2249	42.4613	58.063198
CHEMBL3672151	CC(C)[C@H]1COC(=O)N1c1ccnc(NCc2ccccc2)n1	1.3497627	0.67488134	0.71707016	0.6326926	933.9753	34.632076	1161.2327	1075.2307	42.4613	46.908382
CHEMBL3814125	Nc1nc(NCc2cccc(Br)c2)nc2ccccc12	1.3497314	0.6748657	0.68976814	0.65996325	853.4082	37.99935	1161.2327	929.41473	42.4613	53.116035
CHEMBL3287211	O=C1CSc2ccc(CO)nc2N1Cc1ccc(Cl)c(C(F)(F)F)c1	1.3496987	0.67484933	0.7371259	0.6125728	981.53894	33.29255	1161.2327	1151.8821	42.4613	45.179974
CHEMBL3288706	COc1cc(OC)nc(N2C(=O)CS[C@H]2c2c(Cl)cccc2Cl)n1	1.3491923	0.67459613	0.7451456	0.60404664	967.89813	31.354301	1161.2327	1105.6038	42.4613	40.80009
CHEMBL5434307	CCOC(=O)c1nc(NCc2cccc(C)c2)c2c(C)noc2n1	1.3490677	0.67453384	0.82376915	0.5252986	1035.9161	32.099957	1161.2327	1132.2156	42.4613	50.74668
CHEMBL4789025	Brc1ccc(COc2ncnc3[nH]cnc23)cc1	1.3488331	0.67441654	0.77896494	0.56986815	882.91205	31.853085	1161.2327	855.12195	42.4613	45.28732
CHEMBL5422066	Cc1ccc(CNc2nc(NC[C@@H](C)N)nc3c2cnn3C)cc1Cl	1.3487989	0.67439944	0.8323744	0.5164245	1050.4526	31.496128	1161.2327	1151.2153	42.4613	50.023663
CHEMBL4294867	Nc1nc(OCc2ccc(C(F)(F)F)cc2)c2nn[nH]c2n1	1.3480558	0.6740279	0.7949228	0.55313295	986.04877	33.068966	1161.2327	1065.2495	42.4613	50.3925
CHEMBL1079116	O=C(c1ccc(Cl)s1)c1nc(NCc2cccnc2)nc2ccsc12	1.3480431	0.67402154	0.8428433	0.5051998	1058.9508	30.442806	1161.2327	1154.1211	42.4613	48.240448
CHEMBL4209385	Cn1ncc2c(NCc3ccc(C(F)(F)F)cc3)nc(Cl)nc21	1.3476522	0.6738261	0.77922195	0.5684303	985.71027	29.355242	1161.2327	1089.4705	42.4613	38.53658
CHEMBL1081873	O=C(c1cccnc1)c1nc(NCc2cccnc2)nc2ccsc12	1.3474191	0.6737096	0.84723425	0.5001849	1075.7706	29.592539	1161.2327	1184.282	42.4613	46.294437
CHEMBL5018195	Cc1noc(NCc2ccc(Cl)cc2)n1	1.347168	0.673584	0.6837894	0.66337854	749.18677	30.592642	1161.2327	683.5938	42.4613	34.247765
CHEMBL2393264	Fc1ccc(Nc2nc(NCc3ccccc3)nc3[nH]ncc23)cc1	1.3470607	0.67353034	0.78702414	0.5600366	1038.3125	38.164303	1161.2327	1196.3691	42.4613	63.849087
CHEMBL3914002	Clc1cccc(CNc2nc(Cl)nc3[nH]cnc23)c1	1.3466873	0.67334366	0.78031534	0.56637204	899.046	31.637165	1161.2327	889.9707	42.4613	45.0352
CHEMBL137838	CC[C@]1(c2ccccc2)Oc2cccnc2-n2cccc2C1=O	1.3465858	0.6732929	0.7596982	0.58688754	984.4032	34.288338	1161.2327	1118.9524	42.4613	50.251072
CHEMBL1988000	COCCn1c(C)c(C)s/c1=N/C(=O)c1cc(SC)ccc1Cl	1.3465695	0.67328477	0.7682457	0.5783239	940.50757	30.037588	1161.2327	1003.5024	42.4613	39.51533
CHEMBL5275440	Cc1cc(Nc2cc(C)[nH]n2)nc(Oc2ccc([N+](=O)[O-])cc2)n1	1.3464185	0.67320925	0.7481022	0.5983163	987.52405	31.597048	1161.2327	1146.3303	42.4613	41.945683
CHEMBL1957853	O=c1cc(N2CCOCC2)nc2n(Cc3ccc(Cl)c(Cl)c3)ccn12	1.3460035	0.67300177	0.75509065	0.59091294	1004.8413	30.008009	1161.2327	1174.3645	42.4613	38.329163
CHEMBL1453396	Oc1cc(CCl)nc(Cc2c(Cl)cccc2Cl)n1	1.3458152	0.6729076	0.6210384	0.7247768	751.7832	35.56834	1161.2327	801.0766	42.4613	42.181927
CHEMBL1080068	O=C(c1cccs1)c1nc(NCc2cccnc2)nc2cc(Cl)sc12	1.3457241	0.67286205	0.83677816	0.50894594	1054.6769	30.591722	1161.2327	1153.8462	42.4613	48.23842
CHEMBL601135	Cc1cc(N2CCCCC2)nc(NCc2ccccc2)n1	1.3449302	0.6724651	0.7138027	0.6311275	885.64545	33.782536	1161.2327	965.15564	42.4613	44.84851
CHEMBL1398617	CCNc1nc(CSc2ccccc2)nc2sc(C)c(C)c12	1.3446834	0.6723417	0.7593977	0.5852858	925.32587	35.898087	1161.2327	982.59296	42.4613	54.771076
CHEMBL1938401	CC(C)(C)c1ccc(CSc2nc(NC(=O)C3CC3)cc(=O)[nH]2)cc1	1.3446332	0.6723166	0.8835605	0.46107274	1072.8729	34.870968	1161.2327	1125.9011	42.4613	68.03976
CHEMBL2113687	CSc1nc(NCc2cccc(I)c2)c2ncn(C)c2n1	1.3444934	0.6722467	0.78425884	0.5602345	931.77344	29.799427	1161.2327	958.635	42.4613	40.529118
CHEMBL4747571	Clc1ccc(SSc2nccs2)c(Cl)c1	1.3444275	0.67221373	0.6436728	0.70075464	695.4775	29.86422	1161.2327	614.7278	42.4613	30.02015
CHEMBL4568758	Cc1ccc(Cl)cc1COc1ccccc1C(=O)Nc1cccnc1	1.3441105	0.67205524	0.741302	0.60280854	988.06555	39.170685	1161.2327	1159.7114	42.4613	61.689693
CHEMBL1701338	Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12	1.3437114	0.6718557	0.7035855	0.6401258	857.084	38.82153	1161.2327	914.01733	42.4613	57.00695
CHEMBL5401912	CCOC(=O)c1nc(NCc2ccccc2)c2c(C)noc2n1	1.3435858	0.6717929	0.80962807	0.5339578	1006.70746	31.179144	1161.2327	1088.8945	42.4613	47.110367
CHEMBL4073344	COc1ccc(C(=O)NO)cc1N[C@@H](C)c1ccc(Cl)cc1	1.343526	0.671763	0.86516994	0.47835606	998.08545	31.35925	1161.2327	990.4821	42.4613	54.454247
CHEMBL5434708	CCCCNc1nc(N)nc2cnn(Cc3ccccc3)c12	1.343343	0.6716715	0.81968904	0.52365404	984.9006	30.76414	1161.2327	1025.222	42.4613	47.051815
CHEMBL5201909	Cc1cc(Nc2nc(NCc3ccc(Cl)cc3)nc3c2cnn3C2CCOCC2)n[nH]1	1.3433104	0.6716552	0.7286423	0.61466813	1111.1188	39.150856	1161.2327	1474.8027	42.4613	60.383858
CHEMBL402149	CO/N=C/c1c(N)ncnc1Nc1cccc(Br)c1	1.3432744	0.6716372	0.7896015	0.5536729	894.2846	26.783772	1161.2327	865.629	42.4613	32.697193
CHEMBL2113707	Cn1cnc2c(NCc3cccc(I)c3)nc(NN)nc21	1.3430927	0.67154634	0.76113176	0.581961	925.67706	31.805347	1161.2327	980.6294	42.4613	43.996075
CHEMBL3601706	C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)cc1	1.3427947	0.6713973	0.8206174	0.52217734	1090.4595	29.710278	1161.2327	1258.0549	42.4613	44.145885
CHEMBL4079771	Fc1ccc(Nc2nc(NCc3ccccc3)c3ncccc3n2)cc1	1.3422973	0.67114866	0.7581589	0.58413833	1036.381	37.480225	1161.2327	1242.1189	42.4613	59.182198
CHEMBL4551242	CN(Cc1ccccc1)c1cccc(C(=O)N[C@H]2CCN(C#N)C2)n1	1.3421159	0.67105794	0.74180704	0.60030884	987.6249	33.571835	1161.2327	1157.7693	42.4613	47.03481
CHEMBL595646	Clc1cccc(COc2nc(N3CCNCC3)nc3sccc23)c1	1.3419788	0.6709894	0.80064744	0.5413313	1011.49414	31.689964	1161.2327	1113.6067	42.4613	47.769455
CHEMBL4639853	Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1	1.3419559	0.67097795	0.75125545	0.5907004	986.94244	30.548813	1161.2327	1139.4338	42.4613	39.80377
CHEMBL3823159	FC(F)(F)c1ccc(COc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1	1.341955	0.6709775	0.8026407	0.53931427	1051.9958	33.58124	1161.2327	1201.4316	42.4613	53.386494
CHEMBL2269213	Cc1nc(N[C@@H](C)c2ccccc2)nc(C(F)(F)F)n1	1.3417535	0.67087674	0.7370255	0.6047279	887.53546	30.61462	1161.2327	930.5154	42.4613	38.77877
CHEMBL2271642	CCN(CC)c1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1	1.3417289	0.67086446	0.7446335	0.59709543	898.2107	31.113386	1161.2327	943.2234	42.4613	40.75998
CHEMBL2271654	CCN(CC)c1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1	1.3417289	0.67086446	0.7446335	0.59709543	898.2107	31.113386	1161.2327	943.2234	42.4613	40.75998
CHEMBL336441	CC[C@]1(c2cccc(C)c2)Oc2cccnc2-n2cccc2C1=O	1.341679	0.6708395	0.76963764	0.57204133	1010.52466	35.05986	1161.2327	1162.2795	42.4613	53.887592
